,A,B,C,D,E,F
0,3.0777709201693613,3.892411144735812,1.5729152850959838,-2.0,1.7417093558934145,-0.02166338522383912
1,4.471444393286258,7.129773178238461,-2.201652506532172,-2.0,-2.216090814813191,0.09138344473354731
2,4.784411983424716,0.22176681619904665,0.8659298203734956,-2.0,-1.11249944323444,1.9858822498856443
3,3.957882097276311,7.704444479160174,4.6646206092078435,-2.0,-0.08679629252411902,5.117486420268982
4,4.793016608289823,0.17847831882272971,2.0282458530198393,-2.0,-2.0206951006052454,3.9545984073714635
5,3.0104071129439207,8.778771892207118,0.49104015682420693,-2.0,-1.5796715211361732,2.2630762937423055
6,4.078088413012621,7.58143308588228,4.453127294599482,-2.0,-1.2518120559741743,6.102669811000868
7,4.808871444718112,0.007769705273936737,1.7174280201331396,-2.0,-1.4304517953883003,2.8110944700272253
8,3.6835418273407496,4.586698495214298,0.698563611302694,-2.0,-1.8071549276062235,2.3321867026511485
9,4.756252451857377,12.240432693078901,1.667225259715928,-2.0,-0.3695106091733493,2.037019596474165
10,3.4172485122214438,1.9732238791822505,1.3412675914877785,-2.0,-2.011068973032897,3.253483854653981
11,3.5558652939784703,4.456571536463772,1.0382495336097752,-2.0,1.6797015720599395,-0.29376182793363126
12,4.495090076713022,0.814560107682752,2.4949944323736966,-2.0,-2.3698363409890364,5.230579992024585
13,3.4099772818465404,4.302045467935957,2.650241206092791,-2.0,-1.49577966131488,4.143900468720126
14,3.1598470248326014,2.2771373744413403,0.3395454392837846,-2.0,-1.729278543196533,1.804023342914936
15,4.808662151926998,0.02188544530452166,-2.020877018729236,-2.0,1.124873572476397,-3.247911805650891
16,3.084837604721975,21.23002866173849,0.5553575486368124,-2.0,-1.9225219867012129,3.126754900348571
17,3.01388348243663,2.4898338211718767,1.0857147852186053,-2.0,-1.380794819372924,2.3152611230247726
18,2.8241629945237428,2.9666621372733735,1.3522678829574344,-2.0,-0.5352770350065506,1.7727799374706577
19,3.9343007333193336,1.4450662258030527,1.9371990755036654,-2.0,-1.4343217448030159,3.433876997110028
20,4.4371595994304025,0.8914842426159637,2.7648029210921243,-2.0,-1.7727350638609876,4.881514814137492
21,2.989842999061453,3.752620736279632,-3.21394037846532,-2.0,-2.013758274776447,-1.2427204982379536
22,3.425097333240949,4.318476379897994,-1.2596851475028201,-2.0,-1.956704620797649,0.7530549181173276
23,4.532702328678297,0.7615016138473304,-0.8742988179932304,-2.0,-1.7808756110770387,1.058907213031288
24,2.841927794477275,9.167058842781348,4.060539506093423,-2.0,1.0000629129043057,2.6718942885085495
25,4.808812473777003,0.013353372164562961,0.49945173322242725,-2.0,-1.654712778998105,2.2942762350328327
26,4.543885046945582,0.7451540999682513,2.8934045541356594,-2.0,-0.11528875566544494,2.704913814959738
27,2.8720558928786124,3.4988892675820966,1.923107601387736,-2.0,-1.9831050101135381,3.406702408946577
28,4.784039464828637,6.059731179337096,0.06073264151637949,-2.0,-1.81027315786912,1.4467760688574103
29,4.300865857085566,1.05645187046742,0.2851816952508301,-2.0,-1.1085580574867993,1.1848750670048422
30,4.320803145209777,1.033399466720204,2.203808483835814,-2.0,1.368575499017961,1.171568330091767
31,4.674644643771741,0.5241632771368798,1.0487458215435639,-2.0,-2.2742359031719244,3.417559743678106
32,3.2145909823576115,2.207204549882745,-0.29648876346815883,-2.0,-2.9379271656971184,2.454218347997054
33,4.793154105650093,0.17770215681680707,2.8438545243062827,-2.0,-1.3338630601909989,4.203856766136633
34,4.202090434194551,1.1666991581166328,-0.8958966858260936,-2.0,-0.9633064613924939,-0.27453897703078567
35,4.7295600501079855,0.4010325187074728,0.5898985912774776,-2.0,-1.7950076147454173,2.3407440765224354
36,2.833983716663476,2.9171482426298345,2.1963856583840897,-2.0,-0.12928029772583283,2.3381426725051164
37,4.151369848249249,1.2212536022633795,0.22444180807573125,-2.0,-0.4962948329648653,0.7708724681250634
38,4.639290303464856,0.590991435497914,-1.3527419593524657,-2.0,-2.1382385822396315,0.6418792653899125
39,4.790999956573354,0.18950113587628792,-3.5729142206190176,-2.0,-1.640629783760199,-2.0720825898902553
40,4.791111655661155,0.1889072361117599,-3.287591382941372,-2.0,0.3888562536962651,-3.987976051387011
41,4.806584065496302,0.06809491856014152,0.24280098748579904,-2.0,-1.7569265650130905,1.4763316906870632
42,4.796790184952934,0.15579454988393301,0.7409046574039385,-2.0,2.4762964899766584,-1.6588184149955674
43,4.6723401699088605,0.5287495475827433,0.21061830204197438,-2.0,-2.324332435616331,2.7109758237552377
44,2.842984838769585,9.68661226000144,-1.9011492202015172,-2.0,-0.7616733883597132,-1.0165417875104596
45,4.595773518554213,0.6650727535102491,-0.2322480429262635,-2.0,-1.0838192250613217,0.5763540688053134
46,3.0304811432007357,2.4629420243721962,-1.5598322731217105,-2.0,-0.6712801614144849,-0.6639264810848483
47,2.8477176877322226,3.4211272867528626,-0.048842836194386986,-2.0,-1.0841542809012688,1.1623209428085757
48,3.38570329397175,2.007768775132251,2.093651210557037,-2.0,-1.3377383227821569,3.2344591328409376
49,3.0625586401616385,2.4133467193236604,1.284847354989316,-2.0,-0.43198126131689474,2.129472146053797
