,A,B,C,D,E,F
0,0.0,1.601449116149811,0.29913082105274874,1.2388995719470328,-1.5544943534297326,2.153275344875737
1,0.0,1.6977749973700513,-0.09959105699376843,-2.3930714446977133,-0.8837457043266543,0.5874689585632513
2,0.0,1.6960209285407564,-0.10455570762655655,0.07582587246795458,-1.4392185935580675,1.6602676637178388
3,0.0,0.021603438125576087,0.13647273510510488,0.11970884458646314,-1.8177809025949663,2.0988555451106605
4,0.0,2.0442293882665754,0.15736365599919683,1.5090099855368317,-1.0635587558497832,1.1323877744487572
5,0.0,14.078145322605739,-1.7998731697849508,-1.1920230831117968,-1.1471140054837172,-0.7696488792135358
6,0.0,0.0751469229802347,0.024785767881521672,0.26256187521403085,-1.7551391842181867,1.4613722994483138
7,0.0,0.17373982410215638,-2.8372064105776196,0.9805899968322758,-2.2934447752585094,-0.35209560939333817
8,0.0,0.6556953634243105,-0.20788892221445704,0.8933670575836038,-1.2519498789391026,1.643770646949687
9,0.0,0.49913207042420366,-0.6748134580074748,0.33009177025675696,-1.338616641256337,0.7379022399820164
10,0.0,2.5923023314591487,0.5794654563697417,-0.1460324736434122,-0.8936043335172855,1.0962291304652962
11,0.0,0.052317048931304254,1.7153841863979142,1.7069420622791647,-1.3540849423755876,2.86358169593061
12,0.0,11.58926342651589,-1.3009728508112488,0.8970345307658802,-1.1420716574201721,-0.13058383573760554
13,0.0,3.1637081260706967,0.17197485439597884,-0.01073286437726928,-0.14940181508100459,0.3878464617932331
14,0.0,4.265767472340578,-3.030899119523663,0.9643074939983574,-1.0144970077541542,-1.9453996504447242
15,0.0,3.6791005363156515,4.1954811310419835,-4.65739168566041,-2.290566867912966,6.346564505938894
16,0.0,2.0625187912982827,4.26780674323628,-1.3175010594394436,-1.488563609471516,5.670927244726891
17,0.0,5.447034397395474,-0.3504635446999821,1.4355029281298022,-1.0810317938493608,0.6309117579947806
18,0.0,8.427806408604537,-0.2464659334422709,-6.9622608537219115,-0.34714709882686845,-0.05876689248693376
19,0.0,7.918344404163699,0.21297506605867786,-0.024680815474086293,-0.7440883580701324,0.8832906493976983
20,0.0,0.27141378439708336,0.10850167348604987,-3.1069212739266545,-2.230856965427494,2.480500349327655
21,0.0,1.0824815422311416,1.3893263177240938,-1.433270566159822,-1.6920771028951012,2.809813350012798
22,0.0,2.519320407274604,-1.4027411165701966,1.6755753261180395,-0.9920587763218562,-0.3552486086822573
23,0.0,0.04416517819766739,0.14539335062646982,0.7323192538552123,-2.5831663316092546,3.158343394694182
24,0.0,3.8356791018942245,0.4673000612178673,-2.103634926112262,2.0097992102817948,-1.3683386706034284
25,0.0,8.499530855883716,-0.11835955505379456,-3.023073245253479,0.7480466728645241,-1.1202708432978854
26,0.0,18.85609793860654,-2.2833692259460596,-1.1929696866956636,-1.50732436398483,-0.8196182650850742
27,0.0,0.3981547850961008,-0.9723327250645526,-3.732555712708108,1.311875297736361,-2.4688069582247416
28,0.0,4.69064213987042,0.3751392020087623,1.2366649889419818,-1.7782594399672678,2.0407430932756183
29,0.0,3.0665333475361756,-1.1011035509734237,-2.2698517131642566,-1.1016082722376193,0.38252764729195526
30,0.0,5.152863287306662,1.2017913508540787,1.982888688771974,-1.863516620981795,2.800325673026733
31,0.0,0.0387118908501077,-1.6885959550283545,2.139307005934321,-2.6552480539506687,0.9979346101616382
32,0.0,0.3189143223604283,0.5964647104351929,0.7124285513567248,-1.753138053270085,1.8981449412293365
33,0.0,0.854035004543941,0.10325757605276746,-2.8530372355312643,1.5034178373274911,-1.3672595124934623
34,0.0,0.8894509520550522,5.050436788263845,-1.3763483537933396,-2.8713372436603124,8.37926541313761
35,0.0,3.3029370078416833,-0.2786559525588671,-2.6938516330668163,-1.0461857762888944,0.6196575688057928
36,0.0,2.452183393260428,-1.3793586086535001,0.948341719682205,-1.1916938129475483,-0.323510786057028
37,0.0,16.39069845823083,-0.3764896917845187,-2.7902606947084347,-1.0181160140760253,0.789034244468391
38,0.0,5.845200725734791,0.4245796412002349,1.720120623661455,-0.8123570021400017,0.9195413019711958
39,0.0,0.009947828192513322,2.9696980017530423,1.7213798927764894,-1.481986589779908,4.708945921489151
40,0.0,0.2928138278054298,-1.592254860698739,-0.7430881725213694,-1.872258678731456,0.3811872999309258
41,0.0,0.0034531890901913923,-1.1212170293771706,1.157297729584388,-1.4712273179569983,-0.1276548470942075
42,0.0,4.5101954576536425,3.1739812770104967,1.150316272300345,-1.4131027611710891,4.873785548801061
43,0.0,1.6514912124971055,-1.9388580473438453,-0.8508197279238714,0.041107059094026344,-2.1252414470623764
44,0.0,1.1903682764353032,-0.19700745995942076,0.6861276374347016,-0.6117127830929469,0.5206026428880013
45,0.0,0.0010808198652143685,-0.0829550572208379,0.7575054058587571,-1.0078151010142231,0.6951391869334298
46,0.0,2.6988556689892884,0.5285802288557707,1.1116724691955493,-0.7749178767070201,1.219286032457922
47,0.0,15.122621253208623,2.1511220348816615,-3.897034509644641,-0.4008299366621326,2.0435689314783634
48,0.0,4.2707805668525065,-3.3047887488263927,1.5326734696859383,-0.5706608923080094,-2.8277914235182684
49,0.0,2.5997996621872135,-1.169603023736325,-1.1675336232895726,-1.651117319088816,0.47656971639105233
