,A,B,C,D,E,F
0,0.6191142486598312,0.7554905352077127,0.0,0.29047020088168374,-1.2510713460947906,1.7763457606662785
1,1.142602104567409,0.025157672546684228,0.0,0.5797521267043912,-0.7873715220352264,0.6546943721112041
2,2.5792544501693198,2.1850411669273773,0.0,-1.8299699450462086,-2.228030180715727,2.128579910730434
3,-0.5102918533793595,2.0383906626852766,0.0,0.3655711915041069,-2.1453450463023556,1.972743827575191
4,11.426691985216582,0.9603051180862048,0.0,-3.3236449813867575,0.9720208165373555,-1.1064761789120159
5,1.0965470182292596,0.25523704425144866,0.0,0.5675716072424277,-1.1427043452991814,0.6738390194238797
6,-0.1761641289697226,17.23523856996625,0.0,-0.2460429732624525,-1.5086772046889751,1.6016653869981416
7,3.31168752969835,0.24955692289494472,0.0,-1.5924382469551084,-1.564977671295979,2.185783834636623
8,2.3786595171795155,0.41548452401657526,0.0,1.2872189579076223,-1.2503358935738196,1.1992870142796244
9,82.1178123238076,0.01269732353497491,0.0,-9.017266044652011,-1.3204265568431688,1.2842746191283347
10,0.2275164827811642,16.061447018745625,0.0,-1.1657113336843408,-1.2868295166706156,1.0467652375461198
11,1.4575759856530635,0.0009389009893537838,0.0,0.8067034230233769,-2.2141960618268564,2.4736598428079093
12,18.425649998775107,0.013503114123294914,0.0,-4.197491530751725,-0.3860974826573309,0.5670087020037347
13,9.770962264867569,3.275586444481138,0.0,-3.3098629135843174,1.8050111351494826,-1.7599926520213738
14,11.135274358610191,0.5675423060080957,0.0,-3.2380925964655702,-1.3286857441123172,1.3482300993758134
15,10.797234445647543,0.6192069743145531,0.0,-3.189998347247818,-1.0018385448124612,1.07609540252575
16,8.600925820765713,0.004732481716610545,0.0,2.791797092417979,-1.8226499666699998,2.003336425577479
17,2.2904618354207216,8.283918319168471,0.0,-1.703076355399651,-0.7077828210961984,0.3933877874204344
18,64.91041576379486,0.0003738079568337096,0.0,-8.00647299501835,-0.48206351767688493,0.4334161581600665
19,9.7690978670861,5.686940218433328,0.0,-3.0223900938532946,-2.134952320157279,1.8766402775142477
20,0.6014047628205254,11.362987879533826,0.0,0.6598453628779584,-2.0320777147530604,1.582781404547628
21,1.1349983103925299,12.723473321527702,0.0,-0.5835302614284434,-0.5654988735893408,0.4341540476337555
22,5.596383261395112,0.39291688489350607,0.0,-2.205851555923018,0.8561838098522562,-1.1088868776266878
23,9.725942333728355,7.487687238959704,0.0,-3.0920831489100236,2.1512156994508955,-1.7606851136098058
24,2.6028207881189194,10.363776074730337,0.0,1.8402748665595696,-2.0791558288355616,2.236319197293819
25,-1.1371664759022346,2.9342926072536004,0.0,0.18605830190386663,-0.3687954495606127,0.38748767689847485
26,12.499948854290738,3.3570181710851643,0.0,-3.6973001451445473,-2.293688531169264,1.82690232244237
27,8.183794032196618,0.7539324510774497,0.0,-2.765499107080182,0.7313875947797065,-0.8171600963556381
28,2.588595390576448,21.206852404845502,0.0,1.8680671709965675,-2.3886332241373096,2.6714179516922227
29,23.921291560356817,0.17887966466865532,0.0,-4.8094118037643145,-0.9100384077731652,0.9917029906480317
30,1.4104789661489638,0.004876630178593836,0.0,-0.7769715845405265,1.051382311311588,-0.9283401588529285
31,0.7962658196912276,0.15245285404162032,0.0,-0.03253078661090736,-0.34258919270354127,0.1698164849239133
32,4.547986498004349,0.2119237207117483,0.0,1.9399877313159608,-2.0486363283296414,2.16371797869234
33,9.703226926236013,1.4063021389995394,0.0,-3.119722350622887,1.1511294792592675,-0.598466998437246
34,1.5012750899213563,3.242746449513815,0.0,-1.6399260324281995,-0.8259098117257396,0.6727102237290487
35,2.596678358313553,0.21463393287024418,0.0,-1.3464092677877386,0.868229565990346,-0.5661982099381904
36,45.67131731453697,4.9398227632940666,0.0,-6.755666744635129,-1.6947654853638694,1.3117312230210145
37,0.8693412657845007,18.609824498832836,0.0,-0.3018832071103619,-0.9909121651374301,1.09674794154277
38,214.73457533432588,6.124857228822501,0.0,-14.626697407467702,0.23141625547726286,-0.027856608922642245
39,0.4794694811593522,0.8348857881915888,0.0,0.03743159573305488,-0.43049894302207825,0.8278612972257147
40,138.43746279714588,0.8117492194814182,0.0,-11.744889371208794,-0.4739452442147528,0.6797442372032635
41,0.9871027316277158,2.077849001478541,0.0,1.2906973255647898,-2.6587825683916986,2.9198312552137247
42,4.415810588005392,2.4480831155244562,0.0,-2.319054094400495,-0.6804837849533059,0.4610370734766165
43,1.2436639320181424,0.745695486610119,0.0,0.8379986360332972,-1.8204647013386919,1.5446898543240148
44,12.594712493972526,0.14323149922875383,0.0,-3.434843022169058,-0.8072207011166387,0.9028790941766305
45,-0.15560744173343577,14.647186075793146,0.0,0.7251072272487216,-1.4135227806426576,1.2281140186882813
46,39.21649044281419,0.13324802065411032,0.0,-6.19826982466348,-0.6540386557313318,0.6138575239668759
47,0.3746098598105443,10.2450207792337,0.0,-1.1179657855127973,-1.4786525128944303,1.6261534926159684
48,0.8567494642910954,0.07093759459880693,0.0,-0.22903813400067463,-0.5559931600857158,0.32898126101574365
49,9.678789823099851,0.24032956727194144,0.0,2.9834081561697743,-2.6915271612393017,2.999915268540878
